,mjd,rv_0,rv_err_0,rv_1,rv_err_1,rv_2,rv_err_2,rv_3,rv_err_3,rv_4,rv_err_4,rv_5,rv_err_5,rv_6,rv_err_6,rv_7,rv_err_7,rv_8,rv_err_8,rv_9,rv_err_9,rv_10,rv_err_10,rv_11,rv_err_11,rv_12,rv_err_12,rv_13,rv_err_13,rv_14,rv_err_14,rv_15,rv_err_15,rv_16,rv_err_16,rv_17,rv_err_17,rv_18,rv_err_18,rv_19,rv_err_19,rv_20,rv_err_20,rv_21,rv_err_21,rv_22,rv_err_22,rv_23,rv_err_23,rv_24,rv_err_24,rv_25,rv_err_25,rv_26,rv_err_26,rv_27,rv_err_27,rv_28,rv_err_28,rv_29,rv_err_29,rv_30,rv_err_30,rv_31,rv_err_31
29,59343.27065351277,4.452435241849088,0.22929094924512414,4.966669029725978,0.23576001699196197,5.111717998459483,0.21302618151213626,4.8142617270461585,0.22216202490296894,4.452435241849088,0.22929094924512414,4.966669029725978,0.23576001699196197,5.111717998459483,0.21302618151213626,4.8142617270461585,0.22216202490296894,5.085817981381894,0.23254186060913515,5.092487455782248,0.23918597467351949,4.154575949711699,0.21706883974359406,3.9538087883605044,0.226758121656146,5.085817981381894,0.23254186060913515,5.092487455782248,0.23918597467351949,4.154575949711699,0.21706883974359406,3.9538087883605044,0.226758121656146,4.945690245952875,0.2360992314349036,4.935914584976587,0.24300892996825232,4.286218233945107,0.22141679436826142,4.50345954002151,0.23188436409438887,4.945690245952875,0.2360992314349036,4.935914584976587,0.24300892996825232,4.286218233945107,0.22141679436826142,4.50345954002151,0.23188436409438887,4.884772224013318,0.23782948611541777,5.42520852800925,0.24447603461112358,4.904723046773228,0.2244536289016331,5.793013194357826,0.23464735894375285,4.884772224013318,0.23782948611541777,5.42520852800925,0.24447603461112358,4.904723046773228,0.2244536289016331,5.793013194357826,0.23464735894375285
30,59344.19663726257,-0.05898604870864688,0.21610296900864245,-0.19153569022171268,0.22262223837482575,-0.8071071372015126,0.20030815585652323,-0.7931426649235789,0.20963216149346364,-0.05898604870864688,0.21610296900864245,-0.19153569022171268,0.22262223837482575,-0.8071071372015126,0.20030815585652323,-0.7931426649235789,0.20963216149346364,-0.267309560493203,0.21916402367715382,-0.2172648860712627,0.22547139300181682,-0.45119373781568584,0.20442918750724054,-0.3311015083370137,0.2134693951788865,-0.267309560493203,0.21916402367715382,-0.2172648860712627,0.22547139300181682,-0.45119373781568584,0.20442918750724054,-0.3311015083370137,0.2134693951788865,-0.36872853782520565,0.22218675891559883,-0.3057898509360655,0.2285201244219605,-0.5904846835976514,0.20874740737312003,-0.3215544796134395,0.21832718002168228,-0.36872853782520565,0.22218675891559883,-0.3057898509360655,0.2285201244219605,-0.5904846835976514,0.20874740737312003,-0.3215544796134395,0.21832718002168228,-1.3370121392288752,0.22276384721871598,-1.2570179212560788,0.22910839367543023,-1.6831822170713053,0.21051664063611158,-1.36465616055591,0.220227752236787,-1.3370121392288752,0.22276384721871598,-1.2570179212560788,0.22910839367543023,-1.6831822170713053,0.21051664063611158,-1.36465616055591,0.220227752236787
31,59344.19880969448,-0.6893472336765853,0.21599485087574627,-0.9615364110184998,0.22250227272787504,-1.6915006264274837,0.20022906922696027,-1.6554361801622122,0.2095399085706861,-0.6893472336765853,0.21599485087574627,-0.9615364110184998,0.22250227272787504,-1.6915006264274837,0.20022906922696027,-1.6554361801622122,0.2095399085706861,-1.1410547599069787,0.21908970621458168,-1.0269340419739308,0.22540344790443362,-1.3445373247548105,0.20437717351521878,-1.258959624612345,0.2134362718266955,-1.1410547599069787,0.21908970621458168,-1.0269340419739308,0.22540344790443362,-1.3445373247548105,0.20437717351521878,-1.258959624612345,0.2134362718266955,-1.3456625239326456,0.2221703869836853,-1.2119918606866804,0.2285131759816395,-1.5925165558661831,0.20871465719320434,-1.3328417166359543,0.21831226683764532,-1.3456625239326456,0.2221703869836853,-1.2119918606866804,0.2285131759816395,-1.5925165558661831,0.20871465719320434,-1.3328417166359543,0.21831226683764532,-2.494482769630281,0.2227566718722122,-2.3578830904366157,0.2290923553778611,-2.8523346994495853,0.21050093772126124,-2.52523330797149,0.22020099211517935,-2.494482769630281,0.2227566718722122,-2.3578830904366157,0.2290923553778611,-2.8523346994495853,0.21050093772126124,-2.52523330797149,0.22020099211517935
32,59344.19989094276,-0.07593017445236683,0.21662094914787236,0.030662309777312657,0.22313724154801692,-0.33498991304713854,0.20081606131080026,-0.27222047860601606,0.21013942262736435,-0.07593017445236683,0.21662094914787236,0.030662309777312657,0.22313724154801692,-0.33498991304713854,0.20081606131080026,-0.27222047860601606,0.21013942262736435,-0.050889288684089706,0.21964870715324963,-0.0002341697472445503,0.22598495005068248,0.016330904120877676,0.2048857898886731,0.12720335100124203,0.2139580872376881,-0.050889288684089706,0.21964870715324963,-0.0002341697472445503,0.22598495005068248,0.016330904120877676,0.2048857898886731,0.12720335100124203,0.2139580872376881,-0.28320825072694333,0.2228116049729826,-0.2103165926043289,0.22917407041583243,-0.27778895064864173,0.20930892431358028,0.0,0.21892346127809884,-0.28320825072694333,0.2228116049729826,-0.2103165926043289,0.22917407041583243,-0.27778895064864173,0.20930892431358028,0.0,0.21892346127809884,-1.3458674056690256,0.22336877543423014,-1.266165361662189,0.22970417943487356,-1.4380036009326318,0.2110765346507152,-1.091560921285577,0.2207896452982479,-1.3458674056690256,0.22336877543423014,-1.266165361662189,0.22970417943487356,-1.4380036009326318,0.2110765346507152,-1.091560921285577,0.2207896452982479
33,59345.30275935258,1.1767527158878295,0.22375554332675365,2.201845148852385,0.23001810612035292,2.7705159961419668,0.20804159728280908,2.5393367122914583,0.21694682127800835,1.1767527158878295,0.22375554332675365,2.201845148852385,0.23001810612035292,2.7705159961419668,0.20804159728280908,2.5393367122914583,0.21694682127800835,2.356247928491939,0.22677831843740012,2.435515117185872,0.2331873100963547,1.7317767529135324,0.211954899764638,1.67006126648036,0.2213995422442399,2.356247928491939,0.22677831843740012,2.435515117185872,0.2331873100963547,1.7317767529135324,0.211954899764638,1.67006126648036,0.2213995422442399,2.08197232571203,0.23081604934992017,2.1511151175964756,0.23754036321834396,1.3983356982343196,0.21650950193274424,1.7715163088535633,0.22674843572545908,2.08197232571203,0.23081604934992017,2.1511151175964756,0.23754036321834396,1.3983356982343196,0.21650950193274424,1.7715163088535633,0.22674843572545908,1.7485137820279135,0.2325392849983325,2.5219456611514204,0.23897563591758925,2.0465421217762696,0.21941089214242743,3.2910505657267777,0.2293490327075636,1.7485137820279135,0.2325392849983325,2.5219456611514204,0.23897563591758925,2.0465421217762696,0.21941089214242743,3.2910505657267777,0.2293490327075636
34,59345.30491541091,2.752819276967358,0.2239034739770672,3.5990546102987366,0.2301815887377087,4.227828766897858,0.20819141685817852,4.300407632420985,0.21710617425307424,2.752819276967358,0.2239034739770672,3.5990546102987366,0.2301815887377087,4.227828766897858,0.20819141685817852,4.300407632420985,0.21710617425307424,3.787315543589841,0.2269382504006162,3.9205581553511877,0.23335890786926336,3.2198450609813847,0.21210025114802944,3.442293358920267,0.22153326919478375,3.787315543589841,0.2269382504006162,3.9205581553511877,0.23335890786926336,3.2198450609813847,0.21210025114802944,3.442293358920267,0.22153326919478375,3.552426744603707,0.23091839144170895,3.669754725291085,0.23764878008955082,2.8508707532890014,0.21660072694766522,3.4512792924513747,0.22682250226443396,3.552426744603707,0.23091839144170895,3.669754725291085,0.23764878008955082,2.8508707532890014,0.21660072694766522,3.4512792924513747,0.22682250226443396,3.194046707559295,0.2326200933976896,4.0424007460564155,0.23906612849770795,3.5116649311231924,0.21944851253476894,4.98565755685479,0.22934739508177862,3.194046707559295,0.2326200933976896,4.0424007460564155,0.23906612849770795,3.5116649311231924,0.21944851253476894,4.98565755685479,0.22934739508177862
35,59345.30923531389,2.4459764661176564,0.22403702845909668,3.5600494764804296,0.23030314871806568,4.248171700336201,0.20833518822472108,4.023583043223823,0.21720442073002996,2.4459764661176564,0.22403702845909668,3.5600494764804296,0.23030314871806568,4.248171700336201,0.20833518822472108,4.023583043223823,0.21720442073002996,3.779913058999824,0.22694915531699056,3.896486032123363,0.23332049718361766,3.2953528959578477,0.2121785157715805,3.211550926063069,0.22154695848977565,3.779913058999824,0.22694915531699056,3.896486032123363,0.23332049718361766,3.2953528959578477,0.2121785157715805,3.211550926063069,0.22154695848977565,3.5252803375036876,0.2310631184584452,3.664154287750222,0.23777644306528306,2.8100777413583273,0.21674902912974975,3.1570606321477896,0.22694748267608464,3.5252803375036876,0.2310631184584452,3.664154287750222,0.23777644306528306,2.8100777413583273,0.21674902912974975,3.1570606321477896,0.22694748267608464,3.175672820223582,0.23263093515414543,4.075367957269179,0.23906091934524779,3.5447143783434285,0.2194552847457318,4.806830792315196,0.22932678077978344,3.175672820223582,0.23263093515414543,4.075367957269179,0.23906091934524779,3.5447143783434285,0.2194552847457318,4.806830792315196,0.22932678077978344
36,59346.24284413548,0.42201521153972976,0.22233352525935843,0.3001450463684421,0.22890024047559454,-0.21919646647040736,0.20638436595900292,-0.4619947341281261,0.2157517733474603,0.42201521153972976,0.22233352525935843,0.3001450463684421,0.22890024047559454,-0.21919646647040736,0.20638436595900292,-0.4619947341281261,0.2157517733474603,0.4346962037681408,0.22590311548857464,0.27879317933661696,0.23249552599796672,-0.10003444457063893,0.21072851257971847,-0.386069017322626,0.22016616568517652,0.4346962037681408,0.22590311548857464,0.27879317933661696,0.23249552599796672,-0.10003444457063893,0.21072851257971847,-0.386069017322626,0.22016616568517652,0.37445495566348086,0.22972645325934402,0.20038447703072393,0.23649699368732124,0.003937881364294071,0.21563740269204534,-0.025338150916013547,0.22582911360911456,0.37445495566348086,0.22972645325934402,0.20038447703072393,0.23649699368732124,0.003937881364294071,0.21563740269204534,-0.025338150916013547,0.22582911360911456,0.869533621327065,0.23070241387961946,0.9076726471584777,0.23726198310226407,0.6066997506889606,0.21797997689348111,0.9176726847923078,0.22801506862148666,0.869533621327065,0.23070241387961946,0.9076726471584777,0.23726198310226407,0.6066997506889606,0.21797997689348111,0.9176726847923078,0.22801506862148666
37,59346.24391609288,-0.19947495302713492,0.22212586155883898,-0.07072346655925799,0.22869025829890596,-0.394623901399882,0.20622363897625218,-0.5689895261747324,0.2155499724863203,-0.19947495302713492,0.22212586155883898,-0.07072346655925799,0.22869025829890596,-0.394623901399882,0.20622363897625218,-0.5689895261747324,0.2155499724863203,0.3724683764810095,0.2256805966387276,0.21269981371253266,0.2322733861001099,-0.04445578460007482,0.21056348069114708,-0.2737578109885135,0.22000677334693952,0.3724683764810095,0.2256805966387276,0.21269981371253266,0.2322733861001099,-0.04445578460007482,0.21056348069114708,-0.2737578109885135,0.22000677334693952,0.2742462518459945,0.22947545779727374,0.09150700339748141,0.23625398375600357,0.028747472473156677,0.2154244753250603,0.05695652724324418,0.22560476978151942,0.2742462518459945,0.22947545779727374,0.09150700339748141,0.23625398375600357,0.028747472473156677,0.2154244753250603,0.05695652724324418,0.22560476978151942,0.6240323629887996,0.23048831719752283,0.6555283281140305,0.23705963788561282,0.4834098141803054,0.21781106329929728,0.843452863931418,0.22785892009019468,0.6240323629887996,0.23048831719752283,0.6555283281140305,0.23705963788561282,0.4834098141803054,0.21781106329929728,0.843452863931418,0.22785892009019468
38,59346.24717074677,-0.057180970471279124,0.22232880951335812,-0.28891022137821665,0.2288799611618719,-0.5662901825640745,0.206429080808519,-0.6864372047815266,0.2157418973731023,-0.057180970471279124,0.22232880951335812,-0.28891022137821665,0.2288799611618719,-0.5662901825640745,0.206429080808519,-0.6864372047815266,0.2157418973731023,0.0,0.225876575795805,-0.2127405196164318,0.2324656353801162,-0.4907267536422921,0.21072011382176833,-0.6731643681109176,0.2201550485805615,0.0,0.225876575795805,-0.2127405196164318,0.2324656353801162,-0.4907267536422921,0.21072011382176833,-0.6731643681109176,0.2201550485805615,0.0,0.22966583919818317,-0.20403046749495957,0.236443587350145,-0.3205964961522625,0.21556454205242737,-0.2237801258357024,0.22575643417398653,0.0,0.22966583919818317,-0.20403046749495957,0.236443587350145,-0.3205964961522625,0.21556454205242737,-0.2237801258357024,0.22575643417398653,0.39880313458382943,0.2307251156792244,0.43221736324437643,0.23728167942541123,0.19883593542593303,0.21801007782461818,0.6511071041906575,0.22802126378783572,0.39880313458382943,0.2307251156792244,0.43221736324437643,0.23728167942541123,0.19883593542593303,0.21801007782461818,0.6511071041906575,0.22802126378783572
